w(22,1,0,0,0)
r(0,0,0,1,1)
w(11,1,0,2,2)
r(1,0,0,3,3)
w(2,1,0,4,4)
r(28,0,0,5,5)
w(8,1,0,6,6)
w(0,1,0,7,7)
r(0,1,0,8,8)
w(19,1,0,9,9)
w(2,2,0,10,10)
w(41,1,0,11,11)
r(27,0,0,12,12)
r(47,0,0,13,13)
w(0,2,0,14,14)
r(24,0,0,15,15)
r(0,2,0,16,16)
r(27,0,0,17,17)
r(8,1,0,18,18)
r(2,2,0,19,19)
w(1,1,0,20,20)
r(1,1,0,21,21)
r(10,0,0,22,22)
r(0,2,0,23,23)
r(45,0,0,24,24)
w(0,3,0,25,25)
r(45,0,0,26,26)
r(6,0,0,27,27)
r(1,1,0,28,28)
w(0,4,0,29,29)
r(14,0,0,30,30)
w(2,3,0,31,31)
r(14,0,0,32,32)
w(1,2,0,33,33)
r(1,2,0,34,34)
w(9,1,0,35,35)
r(0,4,0,36,36)
r(18,0,0,37,37)
w(72,1,0,38,38)
r(35,0,0,39,39)
w(0,5,0,40,40)
r(7,0,0,41,41)
r(0,5,0,42,42)
r(24,0,0,43,43)
w(93,1,0,44,44)
w(2,4,0,45,45)
r(44,0,0,46,46)
r(1,2,0,47,47)
r(91,0,0,48,48)
w(1,3,0,49,49)
w(4,1,0,50,50)
w(37,1,0,51,51)
w(62,1,0,52,52)
w(2,5,0,53,53)
w(94,1,0,54,54)
r(3,0,0,55,55)
r(0,5,0,56,56)
w(20,1,0,57,57)
w(0,6,0,58,58)
w(37,2,0,59,59)
r(14,0,0,60,60)
w(7,1,0,61,61)
w(1,4,0,62,62)
r(4,1,0,63,63)
w(3,1,0,64,64)
w(54,1,0,65,65)
r(1,4,0,66,66)
w(49,1,0,67,67)
r(0,6,0,68,68)
w(0,7,0,69,69)
r(70,0,0,70,70)
r(28,0,0,71,71)
r(6,0,0,72,72)
r(9,1,0,73,73)
r(3,1,0,74,74)
r(1,4,0,75,75)
w(1,5,0,76,76)
r(3,1,0,77,77)
w(13,1,0,78,78)
w(46,1,0,79,79)
w(1,6,0,80,80)
r(17,0,0,81,81)
w(40,1,0,82,82)
r(9,1,0,83,83)
r(8,1,0,84,84)
r(2,5,0,85,85)
r(0,7,0,86,86)
w(1,7,0,87,87)
w(1,8,0,88,88)
r(1,8,0,89,89)
w(24,1,0,90,90)
r(0,7,0,91,91)
w(17,1,0,92,92)
w(17,2,0,93,93)
w(0,8,0,94,94)
r(9,1,0,95,95)
r(3,1,0,96,96)
w(5,1,0,97,97)
r(19,1,0,98,98)
r(18,0,0,99,99)
r(0,8,1,0,0)
w(0,9,1,1,1)
r(14,0,1,2,2)
w(0,10,1,3,3)
w(20,2,1,4,4)
r(59,0,1,5,5)
r(3,1,1,6,6)
r(53,0,1,7,7)
r(6,0,1,8,8)
w(6,1,1,9,9)
w(91,1,1,10,10)
w(26,1,1,11,11)
w(11,2,1,12,12)
r(50,0,1,13,13)
w(8,2,1,14,14)
r(48,0,1,15,15)
r(1,8,1,16,16)
r(0,10,1,17,17)
r(14,0,1,18,18)
r(28,0,1,19,19)
w(28,1,1,20,20)
r(0,10,1,21,21)
r(16,0,1,22,22)
w(51,1,1,23,23)
r(1,8,1,24,24)
w(99,1,1,25,25)
w(4,2,1,26,26)
r(5,1,1,27,27)
w(6,2,1,28,28)
r(12,0,1,29,29)
r(23,0,1,30,30)
w(0,11,1,31,31)
r(4,2,1,32,32)
r(72,1,1,33,33)
w(24,2,1,34,34)
r(4,2,1,35,35)
w(52,1,1,36,36)
w(4,3,1,37,37)
r(1,8,1,38,38)
w(1,9,1,39,39)
w(23,1,1,40,40)
w(2,6,1,41,41)
r(0,11,1,42,42)
r(7,1,1,43,43)
r(13,1,1,44,44)
w(1,10,1,45,45)
w(10,1,1,46,46)
w(46,2,1,47,47)
w(30,1,1,48,48)
w(66,1,1,49,49)
r(27,0,1,50,50)
r(48,0,1,51,51)
r(0,11,1,52,52)
r(0,11,1,53,53)
w(11,3,1,54,54)
r(23,1,1,55,55)
w(26,2,1,56,56)
w(29,1,1,57,57)
r(2,6,1,58,58)
w(4,4,1,59,59)
w(0,12,1,60,60)
r(43,0,1,61,61)
w(0,13,1,62,62)
w(16,1,1,63,63)
r(45,0,1,64,64)
w(10,2,1,65,65)
r(6,2,1,66,66)
r(1,10,1,67,67)
w(2,7,1,68,68)
r(1,10,1,69,69)
w(0,14,1,70,70)
w(65,1,1,71,71)
w(12,1,1,72,72)
r(9,1,1,73,73)
r(3,1,1,74,74)
w(0,15,1,75,75)
w(0,16,1,76,76)
r(6,2,1,77,77)
r(7,1,1,78,78)
r(0,16,1,79,79)
w(19,2,1,80,80)
w(19,3,1,81,81)
r(40,1,1,82,82)
w(0,17,1,83,83)
r(9,1,1,84,84)
r(15,0,1,85,85)
r(1,10,1,86,86)
r(3,1,1,87,87)
r(8,2,1,88,88)
r(90,0,1,89,89)
r(47,0,1,90,90)
r(6,2,1,91,91)
r(4,4,1,92,92)
w(25,1,1,93,93)
r(0,17,1,94,94)
w(8,3,1,95,95)
w(2,8,1,96,96)
w(12,2,1,97,97)
r(2,8,1,98,98)
w(61,1,1,99,99)
w(1,11,2,0,0)
r(0,17,2,1,1)
w(37,3,2,2,2)
r(7,1,2,3,3)
r(0,17,2,4,4)
r(0,17,2,5,5)
r(17,2,2,6,6)
w(12,3,2,7,7)
w(3,2,2,8,8)
w(1,12,2,9,9)
w(51,2,2,10,10)
r(36,0,2,11,11)
r(0,17,2,12,12)
w(33,1,2,13,13)
r(9,1,2,14,14)
r(81,0,2,15,15)
r(7,1,2,16,16)
r(14,0,2,17,17)
r(32,0,2,18,18)
r(13,1,2,19,19)
r(0,17,2,20,20)
w(20,3,2,21,21)
w(13,2,2,22,22)
w(12,4,2,23,23)
r(6,2,2,24,24)
w(60,1,2,25,25)
w(43,1,2,26,26)
r(3,2,2,27,27)
r(0,17,2,28,28)
w(0,18,2,29,29)
w(27,1,2,30,30)
r(0,18,2,31,31)
r(4,4,2,32,32)
w(13,3,2,33,33)
w(26,3,2,34,34)
w(43,2,2,35,35)
w(23,2,2,36,36)
r(4,4,2,37,37)
r(8,3,2,38,38)
r(3,2,2,39,39)
r(25,1,2,40,40)
r(33,1,2,41,41)
r(37,3,2,42,42)
r(17,2,2,43,43)
r(5,1,2,44,44)
r(32,0,2,45,45)
w(32,1,2,46,46)
w(36,1,2,47,47)
r(2,8,2,48,48)
w(5,2,2,49,49)
r(0,18,2,50,50)
r(90,0,2,51,51)
w(45,1,2,52,52)
w(15,1,2,53,53)
r(8,3,2,54,54)
r(1,12,2,55,55)
w(21,1,2,56,56)
r(15,1,2,57,57)
w(1,13,2,58,58)
r(39,0,2,59,59)
w(85,1,2,60,60)
r(19,3,2,61,61)
r(2,8,2,62,62)
r(44,0,2,63,63)
w(6,3,2,64,64)
w(20,4,2,65,65)
w(1,14,2,66,66)
w(2,9,2,67,67)
w(1,15,2,68,68)
r(0,18,2,69,69)
r(12,4,2,70,70)
w(10,3,2,71,71)
r(5,2,2,72,72)
w(8,4,2,73,73)
r(0,18,2,74,74)
w(4,5,2,75,75)
w(47,1,2,76,76)
w(1,16,2,77,77)
r(65,1,2,78,78)
w(16,2,2,79,79)
r(31,0,2,80,80)
r(84,0,2,81,81)
r(19,3,2,82,82)
w(0,19,2,83,83)
w(3,3,2,84,84)
r(1,16,2,85,85)
r(33,1,2,86,86)
r(1,16,2,87,87)
w(2,10,2,88,88)
r(0,19,2,89,89)
r(19,3,2,90,90)
r(29,1,2,91,91)
w(91,2,2,92,92)
r(0,19,2,93,93)
r(3,3,2,94,94)
w(3,4,2,95,95)
r(4,5,2,96,96)
r(10,3,2,97,97)
w(0,20,2,98,98)
w(0,21,2,99,99)
w(1,17,3,0,0)
w(0,22,3,1,1)
w(6,4,3,2,2)
r(7,1,3,3,3)
r(55,0,3,4,4)
r(65,1,3,5,5)
w(29,2,3,6,6)
r(3,4,3,7,7)
w(0,23,3,8,8)
r(25,1,3,9,9)
r(22,1,3,10,10)
w(2,11,3,11,11)
w(2,12,3,12,12)
w(22,2,3,13,13)
r(1,17,3,14,14)
r(50,0,3,15,15)
r(2,12,3,16,16)
w(0,24,3,17,17)
w(48,1,3,18,18)
w(5,3,3,19,19)
r(2,12,3,20,20)
r(0,24,3,21,21)
r(26,3,3,22,22)
w(6,5,3,23,23)
r(34,0,3,24,24)
w(0,25,3,25,25)
r(46,2,3,26,26)
w(8,5,3,27,27)
w(20,5,3,28,28)
r(1,17,3,29,29)
w(14,1,3,30,30)
r(2,12,3,31,31)
w(0,26,3,32,32)
w(6,6,3,33,33)
w(3,5,3,34,34)
w(7,2,3,35,35)
r(45,1,3,36,36)
w(8,6,3,37,37)
w(4,6,3,38,38)
r(2,12,3,39,39)
w(0,27,3,40,40)
r(37,3,3,41,41)
w(9,2,3,42,42)
w(11,4,3,43,43)
r(0,27,3,44,44)
w(14,2,3,45,45)
w(41,2,3,46,46)
r(96,0,3,47,47)
r(0,27,3,48,48)
w(2,13,3,49,49)
w(30,2,3,50,50)
w(11,5,3,51,51)
w(11,6,3,52,52)
w(30,3,3,53,53)
w(5,4,3,54,54)
w(1,18,3,55,55)
w(2,14,3,56,56)
r(29,2,3,57,57)
r(65,1,3,58,58)
w(13,4,3,59,59)
r(42,0,3,60,60)
w(4,7,3,61,61)
w(36,2,3,62,62)
w(2,15,3,63,63)
r(23,2,3,64,64)
r(3,5,3,65,65)
r(1,18,3,66,66)
w(2,16,3,67,67)
r(11,6,3,68,68)
w(9,3,3,69,69)
w(0,28,3,70,70)
r(0,28,3,71,71)
r(28,1,3,72,72)
w(21,2,3,73,73)
w(85,2,3,74,74)
r(74,0,3,75,75)
r(0,28,3,76,76)
w(0,29,3,77,77)
w(0,30,3,78,78)
w(4,8,3,79,79)
r(0,30,3,80,80)
r(5,4,3,81,81)
r(6,6,3,82,82)
r(5,4,3,83,83)
r(0,30,3,84,84)
w(10,4,3,85,85)
r(46,2,3,86,86)
r(15,1,3,87,87)
r(0,30,3,88,88)
w(2,17,3,89,89)
w(0,31,3,90,90)
w(3,6,3,91,91)
w(48,2,3,92,92)
r(24,2,3,93,93)
r(12,4,3,94,94)
w(20,6,3,95,95)
r(4,8,3,96,96)
w(32,2,3,97,97)
w(1,19,3,98,98)
r(0,31,3,99,99)
w(0,32,4,0,0)
w(0,33,4,1,1)
w(2,18,4,2,2)
w(2,19,4,3,3)
r(0,33,4,4,4)
w(21,3,4,5,5)
r(1,19,4,6,6)
w(1,20,4,7,7)
r(1,20,4,8,8)
r(30,3,4,9,9)
w(1,21,4,10,10)
w(43,3,4,11,11)
r(2,19,4,12,12)
w(0,34,4,13,13)
w(66,2,4,14,14)
r(0,34,4,15,15)
r(29,2,4,16,16)
w(96,1,4,17,17)
w(5,5,4,18,18)
r(94,1,4,19,19)
w(0,35,4,20,20)
r(3,6,4,21,21)
r(3,6,4,22,22)
w(18,1,4,23,23)
r(0,35,4,24,24)
w(3,7,4,25,25)
w(11,7,4,26,26)
r(0,35,4,27,27)
w(2,20,4,28,28)
r(44,0,4,29,29)
w(71,1,4,30,30)
r(44,0,4,31,31)
r(0,35,4,32,32)
w(2,21,4,33,33)
r(4,8,4,34,34)
r(11,7,4,35,35)
r(33,1,4,36,36)
w(19,4,4,37,37)
w(1,22,4,38,38)
r(1,22,4,39,39)
r(13,4,4,40,40)
w(74,1,4,41,41)
r(48,2,4,42,42)
r(5,5,4,43,43)
w(0,36,4,44,44)
w(15,2,4,45,45)
r(8,6,4,46,46)
r(40,1,4,47,47)
r(37,3,4,48,48)
r(10,4,4,49,49)
r(34,0,4,50,50)
r(26,3,4,51,51)
w(45,2,4,52,52)
r(6,6,4,53,53)
w(0,37,4,54,54)
w(0,38,4,55,55)
w(0,39,4,56,56)
r(32,2,4,57,57)
w(1,23,4,58,58)
r(18,1,4,59,59)
r(3,7,4,60,60)
r(62,1,4,61,61)
r(1,23,4,62,62)
w(40,2,4,63,63)
w(48,3,4,64,64)
