r(22,0,0,0,0)
r(28,0,0,1,1)
r(17,0,0,2,2)
w(1,1,0,3,3)
r(0,0,0,4,4)
w(0,1,0,5,5)
w(51,1,0,6,6)
w(0,2,0,7,7)
r(0,2,0,8,8)
w(8,1,0,9,9)
r(4,0,0,10,10)
w(22,1,0,11,11)
w(16,1,0,12,12)
r(0,2,0,13,13)
w(0,3,0,14,14)
w(4,1,0,15,15)
w(0,4,0,16,16)
w(0,5,0,17,17)
w(0,6,0,18,18)
w(8,2,0,19,19)
r(6,0,0,20,20)
r(29,0,0,21,21)
r(8,2,0,22,22)
w(0,7,0,23,23)
r(97,0,0,24,24)
w(8,3,0,25,25)
w(69,1,0,26,26)
w(4,2,0,27,27)
w(6,1,0,28,28)
r(25,0,0,29,29)
r(88,0,0,30,30)
w(7,1,0,31,31)
w(3,1,0,32,32)
w(7,2,0,33,33)
w(1,2,0,34,34)
w(30,1,0,35,35)
r(5,0,0,36,36)
r(0,7,0,37,37)
r(45,0,0,38,38)
r(0,7,0,39,39)
r(0,7,0,40,40)
r(2,0,0,41,41)
w(17,1,0,42,42)
w(1,3,0,43,43)
w(1,4,0,44,44)
r(1,4,0,45,45)
r(13,0,0,46,46)
w(80,1,0,47,47)
r(10,0,0,48,48)
r(8,3,0,49,49)
r(13,0,0,50,50)
r(20,0,0,51,51)
r(19,0,0,52,52)
w(6,2,0,53,53)
r(10,0,0,54,54)
w(12,1,0,55,55)
w(1,5,0,56,56)
r(3,1,0,57,57)
r(2,0,0,58,58)
r(33,0,0,59,59)
r(8,3,0,60,60)
w(7,3,0,61,61)
r(2,0,0,62,62)
r(85,0,0,63,63)
w(0,8,0,64,64)
w(1,6,0,65,65)
w(20,1,0,66,66)
w(0,9,0,67,67)
w(0,10,0,68,68)
w(0,11,0,69,69)
r(4,2,0,70,70)
r(1,6,0,71,71)
w(21,1,0,72,72)
w(4,3,0,73,73)
w(26,1,0,74,74)
w(8,4,0,75,75)
w(89,1,0,76,76)
r(0,11,0,77,77)
w(6,3,0,78,78)
r(5,0,0,79,79)
w(7,4,0,80,80)
w(0,12,0,81,81)
r(0,12,0,82,82)
w(18,1,0,83,83)
r(51,1,0,84,84)
w(3,2,0,85,85)
r(4,3,0,86,86)
r(52,0,0,87,87)
w(5,1,0,88,88)
r(3,2,0,89,89)
w(0,13,0,90,90)
r(9,0,0,91,91)
r(6,3,0,92,92)
r(66,0,0,93,93)
r(2,0,0,94,94)
w(28,1,0,95,95)
r(71,0,0,96,96)
w(45,1,0,97,97)
w(5,2,0,98,98)
w(0,14,0,99,99)
r(50,0,1,0,0)
r(1,6,1,1,1)
r(10,0,1,2,2)
r(57,0,1,3,3)
w(6,4,1,4,4)
r(65,0,1,5,5)
r(22,1,1,6,6)
w(0,15,1,7,7)
r(5,2,1,8,8)
w(0,16,1,9,9)
r(0,16,1,10,10)
r(9,0,1,11,11)
w(3,3,1,12,12)
w(55,1,1,13,13)
w(44,1,1,14,14)
w(20,2,1,15,15)
w(3,4,1,16,16)
w(5,3,1,17,17)
r(15,0,1,18,18)
w(25,1,1,19,19)
w(0,17,1,20,20)
w(0,18,1,21,21)
w(0,19,1,22,22)
w(4,4,1,23,23)
w(7,5,1,24,24)
r(2,0,1,25,25)
r(73,0,1,26,26)
w(8,5,1,27,27)
w(60,1,1,28,28)
r(0,19,1,29,29)
r(1,6,1,30,30)
w(12,2,1,31,31)
w(0,20,1,32,32)
r(34,0,1,33,33)
r(0,20,1,34,34)
w(4,5,1,35,35)
r(0,20,1,36,36)
w(9,1,1,37,37)
r(1,6,1,38,38)
r(36,0,1,39,39)
r(0,20,1,40,40)
w(4,6,1,41,41)
w(47,1,1,42,42)
r(62,0,1,43,43)
r(36,0,1,44,44)
r(1,6,1,45,45)
r(1,6,1,46,46)
r(0,20,1,47,47)
r(12,2,1,48,48)
r(0,20,1,49,49)
r(32,0,1,50,50)
w(35,1,1,51,51)
w(37,1,1,52,52)
w(5,4,1,53,53)
w(1,7,1,54,54)
w(1,8,1,55,55)
r(0,20,1,56,56)
w(13,1,1,57,57)
w(23,1,1,58,58)
r(3,4,1,59,59)
r(1,8,1,60,60)
w(0,21,1,61,61)
w(2,1,1,62,62)
r(0,21,1,63,63)
w(0,22,1,64,64)
r(0,22,1,65,65)
r(36,0,1,66,66)
r(7,5,1,67,67)
w(28,2,1,68,68)
r(56,0,1,69,69)
w(1,9,1,70,70)
r(23,1,1,71,71)
r(0,22,1,72,72)
w(9,2,1,73,73)
w(27,1,1,74,74)
w(5,5,1,75,75)
w(0,23,1,76,76)
w(96,1,1,77,77)
