r(12,0,0,0,0)
r(1,0,0,1,1)
r(82,0,0,2,2)
r(1,0,0,3,3)
w(34,1,0,4,4)
r(0,0,0,5,5)
r(21,0,0,6,6)
w(7,1,0,7,7)
w(8,1,0,8,8)
r(1,0,0,9,9)
w(2,1,0,10,10)
w(25,1,0,11,11)
r(0,0,0,12,12)
w(6,1,0,13,13)
w(11,1,0,14,14)
r(28,0,0,15,15)
r(53,0,0,16,16)
w(6,2,0,17,17)
w(26,1,0,18,18)
w(27,1,0,19,19)
w(0,1,0,20,20)
r(34,1,0,21,21)
w(17,1,0,22,22)
w(0,2,0,23,23)
w(3,1,0,24,24)
w(0,3,0,25,25)
r(1,0,0,26,26)
w(9,1,0,27,27)
w(0,4,0,28,28)
w(47,1,0,29,29)
w(0,5,0,30,30)
w(0,6,0,31,31)
r(80,0,0,32,32)
w(7,2,0,33,33)
w(0,7,0,34,34)
w(28,1,0,35,35)
r(0,7,0,36,36)
r(26,1,0,37,37)
r(6,2,0,38,38)
r(23,0,0,39,39)
w(4,1,0,40,40)
w(0,8,0,41,41)
r(75,0,0,42,42)
w(3,2,0,43,43)
r(81,0,0,44,44)
r(9,1,0,45,45)
w(8,2,0,46,46)
r(11,1,0,47,47)
r(85,0,0,48,48)
w(17,2,0,49,49)
w(0,9,0,50,50)
w(1,1,0,51,51)
w(23,1,0,52,52)
r(8,2,0,53,53)
r(2,1,0,54,54)
w(3,3,0,55,55)
r(0,9,0,56,56)
w(71,1,0,57,57)
w(33,1,0,58,58)
r(0,9,0,59,59)
r(1,1,0,60,60)
r(2,1,0,61,61)
w(31,1,0,62,62)
r(1,1,0,63,63)
w(0,10,0,64,64)
w(2,2,0,65,65)
r(83,0,0,66,66)
w(4,2,0,67,67)
w(0,11,0,68,68)
r(68,0,0,69,69)
r(12,0,0,70,70)
w(22,1,0,71,71)
w(0,12,0,72,72)
r(21,0,0,73,73)
w(0,13,0,74,74)
r(16,0,0,75,75)
w(77,1,0,76,76)
r(2,2,0,77,77)
w(1,2,0,78,78)
w(16,1,0,79,79)
w(3,4,0,80,80)
w(0,14,0,81,81)
w(29,1,0,82,82)
r(1,2,0,83,83)
r(3,4,0,84,84)
w(0,15,0,85,85)
r(5,0,0,86,86)
r(17,2,0,87,87)
w(0,16,0,88,88)
w(4,3,0,89,89)
r(1,2,0,90,90)
r(0,16,0,91,91)
w(4,4,0,92,92)
w(1,3,0,93,93)
r(61,0,0,94,94)
r(4,4,0,95,95)
w(0,17,0,96,96)
r(26,1,0,97,97)
w(75,1,0,98,98)
r(1,3,0,99,99)
w(0,18,1,0,0)
