w(1,1,0,0,0)
w(1,2,0,0,1)
r(1,2,0,0,2)
w(0,1,0,0,3)
w(1,3,0,0,4)
r(2,0,0,0,5)
r(0,1,0,0,6)
r(0,1,0,0,7)
w(2,1,0,1,8)
w(1,4,0,1,9)
r(1,4,0,1,10)
w(1,5,0,1,11)
r(2,1,0,1,12)
w(1,6,0,1,13)
w(1,7,0,1,14)
w(0,2,0,1,15)
w(2,2,0,2,16)
w(0,3,0,2,17)
w(2,3,0,2,18)
r(2,3,0,2,19)
r(2,3,0,2,20)
w(1,8,0,2,21)
r(2,3,0,2,22)
r(2,3,0,2,23)
r(2,0,0,3,24)
r(1,0,0,3,25)
w(0,4,0,3,26)
w(2,4,0,3,27)
w(2,5,0,3,28)
r(1,0,0,3,29)
r(1,0,0,3,30)
r(1,0,0,3,31)
r(2,0,0,4,32)
r(2,0,0,4,33)
w(0,5,0,4,34)
r(2,0,0,4,35)
r(0,5,0,4,36)
r(0,5,0,4,37)
r(0,5,0,4,38)
r(0,5,0,4,39)
r(0,1,1,0,0)
r(0,1,1,0,1)
w(2,6,1,0,2)
r(1,3,1,0,3)
r(2,6,1,0,4)
r(0,1,1,0,5)
w(2,7,1,0,6)
r(1,3,1,0,7)
w(2,8,1,1,8)
r(0,2,1,1,9)
r(0,2,1,1,10)
r(0,2,1,1,11)
w(1,9,1,1,12)
r(2,8,1,1,13)
r(0,2,1,1,14)
w(1,10,1,1,15)
r(2,3,1,2,16)
r(2,3,1,2,17)
w(2,9,1,2,18)
w(0,6,1,2,19)
w(1,11,1,2,20)
w(2,10,1,2,21)
r(1,11,1,2,22)
w(0,7,1,2,23)
r(1,0,1,3,24)
r(1,0,1,3,25)
w(2,11,1,3,26)
w(2,12,1,3,27)
r(1,0,1,3,28)
w(2,13,1,3,29)
w(2,14,1,3,30)
r(0,4,1,3,31)
r(1,0,1,4,32)
w(1,12,1,4,33)
r(2,0,1,4,34)
w(2,15,1,4,35)
r(0,5,1,4,36)
w(1,13,1,4,37)
w(2,16,1,4,38)
r(0,5,1,4,39)
w(0,8,2,0,0)
w(2,17,2,0,1)
w(0,9,2,0,2)
w(2,18,2,0,3)
w(0,10,2,0,4)
w(2,19,2,0,5)
w(1,14,2,0,6)
w(0,11,2,0,7)
w(1,15,2,1,8)
w(2,20,2,1,9)
w(1,16,2,1,10)
r(0,2,2,1,11)
w(2,21,2,1,12)
r(2,21,2,1,13)
w(0,12,2,1,14)
w(2,22,2,1,15)
r(1,11,2,2,16)
r(2,10,2,2,17)
r(0,7,2,2,18)
w(1,17,2,2,19)
w(2,23,2,2,20)
r(1,17,2,2,21)
r(0,7,2,2,22)
r(1,17,2,2,23)
w(1,18,2,3,24)
w(2,24,2,3,25)
w(2,25,2,3,26)
r(1,18,2,3,27)
w(2,26,2,3,28)
w(1,19,2,3,29)
w(1,20,2,3,30)
w(0,13,2,3,31)
r(1,13,2,4,32)
r(0,5,2,4,33)
r(1,13,2,4,34)
w(2,27,2,4,35)
w(0,14,2,4,36)
r(1,13,2,4,37)
r(0,14,2,4,38)
r(2,27,2,4,39)
r(2,19,3,0,0)
w(1,21,3,0,1)
r(0,11,3,0,2)
w(1,22,3,0,3)
r(0,11,3,0,4)
r(1,22,3,0,5)
w(1,23,3,0,6)
w(0,15,3,0,7)
r(0,12,3,1,8)
r(0,12,3,1,9)
w(2,28,3,1,10)
w(2,29,3,1,11)
w(2,30,3,1,12)
r(2,30,3,1,13)
r(1,16,3,1,14)
r(1,16,3,1,15)
r(1,17,3,2,16)
w(2,31,3,2,17)
w(0,16,3,2,18)
w(0,17,3,2,19)
w(1,24,3,2,20)
w(0,18,3,2,21)
r(2,31,3,2,22)
r(1,24,3,2,23)
r(1,20,3,3,24)
w(0,19,3,3,25)
w(0,20,3,3,26)
w(2,32,3,3,27)
r(2,32,3,3,28)
r(0,20,3,3,29)
r(2,32,3,3,30)
r(1,20,3,3,31)
r(0,14,3,4,32)
r(1,13,3,4,33)
r(1,13,3,4,34)
w(2,33,3,4,35)
w(1,25,3,4,36)
r(1,25,3,4,37)
r(2,33,3,4,38)
w(2,34,3,4,39)
r(1,23,4,0,0)
w(1,26,4,0,1)
r(2,19,4,0,2)
r(1,26,4,0,3)
w(2,35,4,0,4)
r(0,15,4,0,5)
w(0,21,4,0,6)
w(2,36,4,0,7)
r(0,12,4,1,8)
w(0,22,4,1,9)
w(0,23,4,1,10)
w(2,37,4,1,11)
w(1,27,4,1,12)
r(2,37,4,1,13)
r(1,27,4,1,14)
r(1,27,4,1,15)
r(1,24,4,2,16)
r(1,24,4,2,17)
w(1,28,4,2,18)
w(2,38,4,2,19)
r(1,28,4,2,20)
w(2,39,4,2,21)
w(2,40,4,2,22)
r(2,40,4,2,23)
r(2,32,4,3,24)
w(1,29,4,3,25)
w(0,24,4,3,26)
r(0,24,4,3,27)
w(1,30,4,3,28)
r(0,24,4,3,29)
r(2,32,4,3,30)
r(0,24,4,3,31)
r(2,34,4,4,32)
r(0,14,4,4,33)
w(2,41,4,4,34)
r(1,25,4,4,35)
w(1,31,4,4,36)
w(1,32,4,4,37)
w(0,25,4,4,38)
w(1,33,4,4,39)
